nothing
3C2214,日照北-日照北虚收费门架,1
3D2215,日照南虚-日照南收费门架,1
3C2216,日照南-日照南虚收费门架,1
3C1218,胶州-胶州虚收费门架,1
3D320B,苗山虚-和庄虚收费门架,9877
3C6003,武城北虚-德商支线立交收费门架,5089
3D7006,牛溪埠虚-莱西枢纽收费门架,5650
3C1E06,平邑东虚-平邑虚收费门架,11280
3D420E,海阳虚-烟海威青枢纽收费门架,8408
3C650D,济乐青银立交-济阳虚收费门架,3000
3C650E,济阳虚-遥墙虚收费门架,4611
3D6511,机场枢纽-遥墙虚收费门架,170
3C2204,沈海日照疏港枢纽-日照南虚收费门架,13024
3D470C,海湾大桥南北交接点-海湾大桥北虚收费门架,1
3C5006,临朐南虚-沂山虚收费门架,21470
3C0203,莱西枢纽-武备虚收费门架,8844
3D0205,莱西枢纽-莱西虚收费门架,6739
3D0206,莱西虚-青龙潍莱立交收费门架,8193
3E7907,魏庄虚-青兰鲁冀收费门架,18881
3C5807,高格庄枢纽-青龙潍莱立交收费门架,8258
3C580A,青龙潍莱立交-莱西东虚收费门架,4017
3C4801,古城枢纽-无棣东虚收费门架,8652
3D6005,武城北虚-四女寺虚收费门架,12492
3C4901,阳信虚-庆云虚收费门架,20696
3D510A,沂水南虚-沂水虚收费门架,12680
3D6104,金乡东虚-济宁南虚收费门架,18668
3D6103,济宁南虚-济宁机场虚收费门架,6055
3C3118,彭家枢纽-高青虚收费门架,3715
3D1F0B,济宁北虚-济宁虚收费门架,11650
3F490B,滨德鲁冀-德州西虚收费门架,2291
3F490B,滨德鲁冀-德州西虚收费门架,2291
3D720A,九龙虚-沈海胶州虚收费门架,9450
3D0B02,齐河北枢纽-表白寺枢纽收费门架,15960
3D6E0D,平阴孔村虚-肥城西虚收费门架,8735
3C6510,机场枢纽-唐王枢纽收费门架,7030
3C7F07,胶东机场-机场南枢纽收费门架,2309
3D1008,于河枢纽-潍坊西虚收费门架,6517
3D100A,潍坊虚-潍坊东虚收费门架,8337
3D100C,涌泉枢纽-饮马虚收费门架,15437
3C740D,隐珠虚-胶南北枢纽收费门架,3490
3C3F03,诸城虚-诸城枢纽收费门架,13465
3C3F0B,诸城西虚-孟疃虚收费门架,14180
3D3F07,诸城西虚-诸城枢纽收费门架,4185
3D0D07,小许家枢纽-机场枢纽收费门架,2450
3D1A13,聊城开发虚-茌平西虚收费门架,11533
3D0A0E,泰安西虚-京台济泰界收费门架,7140
3D0A0D,泰山枢纽-泰安西虚收费门架,4365
3C581B,城阳南虚-城阳收费门架,2913
3D2F08,何官虚-何官收费门架,1
3C3034,滨州-滨州虚收费门架,1
3D3035,滨城虚-滨城收费门架,1
3C3907,范镇-范镇虚收费门架,1
3D0413,文登虚-文登收费门架,1
3C4110,店集-店集虚收费门架,1
3D4212,穴坊虚-穴坊收费门架,1
3C0A05,泰安西-泰安西虚收费门架,1
3D0A06,泰安西虚-泰安西收费门架,1
3C4213,穴坊-穴坊虚收费门架,1
3D4214,羊郡虚-羊郡收费门架,1
3C4215,羊郡-羊郡虚收费门架,1
3D4216,行村虚-行村收费门架,1
3C4217,行村-行村虚收费门架,1
3D4218,辛安虚-辛安收费门架,1
3D0E20,淄博高新区虚-淄博高新区收费门架,1
3C0414,文登-文登虚收费门架,1
3D0415,威海南海虚-威海南海收费门架,1
3D4804,阳信虚-无棣东虚收费门架,8514
3C100F,青州东虚-于家庄枢纽收费门架,6083
3C120D,高密西虚-饮马虚收费门架,21575
3C2E02,东营北虚-垦利虚收费门架,6299
3C060A,池庄枢纽-齐河生态城虚收费门架,790
3C0C01,曹州枢纽-菏泽新区虚收费门架,8740
3C0C02,菏泽新区虚-菏泽南虚收费门架,10730
3C0C03,菏泽南虚-牡丹虚收费门架,8560
3D6725,诸城枢纽-诸城石桥子虚收费门架,10196
3C1910,兰陵-兰陵虚收费门架,1
3C311A,高青虚-桓台虚收费门架,25550
3D311D,淄博西枢纽-桓台虚收费门架,10640
3C0805,曲阜南虚-兖州虚收费门架,17100
3C1E02,沂南虚-高里虚收费门架,9800
3C1E05,费县虚-平邑东虚收费门架,18960
3D1E09,平邑虚-平邑东虚收费门架,11280
3C7712,南村临枢纽-郭庄虚收费门架,4920
3C530E,汶上西虚-汶上南虚收费门架,7677
3C050F,德州北枢纽-德州虚收费门架,8080
3E2207,岚山虚-沈海鲁苏收费门架,4920
3D220A,岚山虚-日照南虚收费门架,19300
3D7F02,河套枢纽-机场南枢纽收费门架,8006
3C0902,枣庄东城虚-山亭南虚收费门架,13280
3C0903,山亭南虚-木石虚收费门架,14650
3D4602,山亭南虚-枣庄东城虚收费门架,13280
3C6512,遥墙虚-机场枢纽收费门架,170
3C0D0D,临港虚-小许家枢纽收费门架,3921
3D6E0C,孔村枢纽-平阴孔村虚收费门架,2396
3C4402,昌邑虚-潍坊北虚收费门架,21000
3D190F,临沂南虚-临沂南收费门架,1
3D1516,莱芜枢纽-莱芜高新虚收费门架,2810
3D3B0C,嘉祥西虚-梁山虚收费门架,11100
3D240C,栖霞虚-栖霞北虚收费门架,16200
3D240E,沈海蓬栖枢纽-臧家庄虚收费门架,10240
3E5A08,莘县古城虚-德商鲁豫1收费门架,1691
3C2515,诸往虚-海阳北虚收费门架,10022
3C1205,马店枢纽-胶州虚收费门架,5255
3C7101,仁兆虚-南村临枢纽收费门架,6030
3C7103,南村虚-马店枢纽收费门架,20000
3D300E,长深济东立交-滨州北虚收费门架,5341
3C4002,徐村枢纽-辛安枢纽收费门架,4200
3C4003,徐村枢纽-王台南虚收费门架,5300
3C0804,息陬枢纽-曲阜南虚收费门架,6130
3D2012,郓城虚-郓城收费门架,1
3D180B,孟良崮虚-孟良崮收费门架,1
3D3111,博山北虚-淄川虚收费门架,10294
3C1A06,聊城西虚-德商济馆立交收费门架,3000
3D7E02,广饶西虚-博兴北虚收费门架,17392
3D3026,滨城北虚-滨州东虚收费门架,8120
3D780E,河套虚-河套收费门架,1
3D5F0A,夏津西虚-德商青银立交收费门架,5027
3D510B,沂水虚-沂水北虚收费门架,21350
3C5A01,德商济馆立交-聊城南虚收费门架,7600
3C0D0F,东客站虚-济南虚收费门架,9532
3D0D16,济南虚-东客站虚收费门架,9532
3C1F01,兖州虚-济宁虚收费门架,12700
3C580F,姜山虚-华山东虚收费门架,12030
3D4306,乳山虚-乳山东虚收费门架,5890
3F5A0A,德商鲁豫1-莘县古城虚收费门架,1691
3D5A0E,十八里铺立交-莘县虚收费门架,9798
3C0E04,淄博虚-淄博西枢纽收费门架,10645
3C7903,李海务虚-朱老庄虚收费门架,7579
3C7905,田庄枢纽-河店虚收费门架,15000
3C1F06,嘉祥虚-王官屯枢纽收费门架,26760
3C1B01,池庄枢纽-齐河南虚收费门架,3965
3C2507,古现虚-八角枢纽收费门架,3800
3C7801,青岛西虚-青岛高新虚收费门架,9900
3D580E,姜山虚-团旺虚收费门架,14925
3D5808,青龙潍莱立交-高格庄枢纽收费门架,8258
3D7004,仁兆虚-院上虚收费门架,21440
3C6206,济北开发区-济北开发区虚收费门架,1
3D6207,济阳东虚-济阳东收费门架,1
3C6208,济阳东-济阳东虚收费门架,1
3D6301,惠民西虚-惠民西收费门架,1
3C460D,山亭南-山亭南虚收费门架,1
3D460E,木石虚-木石收费门架,1
3C460F,木石-木石虚收费门架,1
3D4610,枣庄东城虚-枣庄东城收费门架,1
3C4611,枣庄东城-枣庄东城虚收费门架,1
3D1E14,高里虚-高里收费门架,1
3D5E09,荣成虚-荣成收费门架,1
3C5E0A,荣成-荣成虚收费门架,1
3D5E0B,荣成西虚-荣成西收费门架,1
3C440F,寿光西-寿光西虚收费门架,1
3D1B0B,齐河西虚-齐河西收费门架,1
3C1B0C,齐河西-齐河西虚收费门架,1
3D1B0D,齐河南虚-齐河南收费门架,1
3D470D,红岛南虚-红岛南收费门架,1
3C5C21,菏泽北-菏泽北虚收费门架,1
3D3E05,张家坡虚-诸葛虚收费门架,12280
3C0916,滕州虚-滕州南虚收费门架,15670
3C0914,滕州南虚-枣庄虚收费门架,22010
3C0919,枣庄虚-临枣京台枢纽收费门架,12927
3C091C,临枣京台枢纽-峄城虚收费门架,11883
3E0911,峄城虚-京台鲁苏收费门架,8430
3E0911,峄城虚-京台鲁苏收费门架,8430
3F0912,京台鲁苏-峄城虚收费门架,8430
3F0B0C,青银鲁冀-德商青银立交收费门架,8985
3C5A04,莘县北虚-莘县虚收费门架,9610
3D0608,黄河二桥起点-齐河生态城虚收费门架,790
3F0506,德州北枢纽-京台鲁冀收费门架,2370
3D6E1D,肥城南虚-肥城南收费门架,1
3C760C,普东-普东虚收费门架,1
3D760D,移风虚-移风收费门架,1
3C760E,移风-移风虚收费门架,1
3C1528,曹范-曹范虚收费门架,1
3C5214,临沭-临沭虚收费门架,1
3D5312,东平南虚-东平南收费门架,1
3C5313,东平南-东平南虚收费门架,1
3D5314,汶上西虚-汶上西收费门架,1
3C1E15,高里-高里虚收费门架,1
3D470F,海湾大桥虚-海湾大桥收费门架,1
3C4710,海湾大桥-海湾大桥虚收费门架,1
3D4711,海湾大桥南虚-海湾大桥南收费门架,1
3C4712,海湾大桥南-海湾大桥南虚收费门架,1
3C7719,张舍-张舍虚收费门架,1
3D7811,青岛西虚-青岛西收费门架,1
3C4A04,德商高邢立交-临清虚收费门架,11050
3D7E04,博兴虚-彭家枢纽收费门架,11415
3D3019,滨州港虚-沾化西虚收费门架,15300
3D301A,沾化西虚-沾化东虚收费门架,8100
3C470E,红岛南-红岛南虚收费门架,1
3C050B,平原-平原虚收费门架,1
3D050C,平原虚-平原收费门架,1
3C0D0F,东客站虚-济南虚收费门架,9532
3C7406,八角虚-八角枢纽收费门架,4500
3D7408,八角虚-烟台西港虚收费门架,4696
3C5310,汶上南虚-东济日兰立交收费门架,16005
3D7106,南村临枢纽-仁兆虚收费门架,6030
3C151E,蟠龙虚-彩石虚收费门架,10287
3C7715,郭庄-郭庄虚收费门架,1
3D7716,平度南虚-平度南收费门架,1
3C7717,平度南-平度南虚收费门架,1
3D7718,张舍虚-张舍收费门架,1
3D520F,临沂东虚-临沂东收费门架,1
3C5210,临沂东-临沂东虚收费门架,1
3D5211,临沭北虚-临沭北收费门架,1
3C5212,临沭北-临沭北虚收费门架,1
3D2018,菏泽虚-菏泽收费门架,1
3C611C,金乡东-金乡东虚收费门架,1
3D611D,鱼台西虚-鱼台西收费门架,1
3C611E,鱼台西-鱼台西虚收费门架,1
3D1A1E,冠县东虚-冠县东收费门架,1
3C1A1F,冠县东-冠县东虚收费门架,1
3D1C0D,市中虚-市中收费门架,1
3D1E12,平邑虚-平邑收费门架,1
3D7815,营海虚-营海收费门架,1
3C611A,济宁南-济宁南虚收费门架,1
3D611B,金乡东虚-金乡东收费门架,1
3D1E16,泉林虚-泉林收费门架,1
3C1E17,泉林-泉林虚收费门架,1
3D1F0D,泗水虚-泗水收费门架,1
3C2713,招远北-招远北虚收费门架,1
3D241B,河头店虚-河头店收费门架,1
3C241C,河头店-河头店虚收费门架,1
3D2C05,灰埠虚-灰埠收费门架,1
3D1D13,西湖虚-西湖收费门架,1
3C7916,东阿-东阿虚收费门架,1
3E4909,德州西虚-滨德鲁冀收费门架,2291
3D490D,德州西虚-德州北虚收费门架,6324
3C770E,门村枢纽-张舍虚收费门架,11650
3D7713,郭庄虚-南村临枢纽收费门架,4920
3C740B,灵珠山虚-灵山湾虚收费门架,9460
3D7410,灵山湾虚-灵珠山虚收费门架,9460
3F2208,沈海鲁苏-岚山虚收费门架,4920
3C7301,王台虚-胶南枢纽收费门架,3000
3C7303,胶南北枢纽-铁山虚收费门架,4000
3C2019,菏泽-菏泽虚收费门架,1
3C710A,南村-南村虚收费门架,1
3D720D,沈海胶州虚-沈海胶州收费门架,1
3D5E05,威乳荣文立交-南海新港虚收费门架,12169
3D440C,荣乌潍日立交-潍坊北虚收费门架,8675
3D440E,昌邑虚-下营虚收费门架,7290
3C3701,垦利北虚-东港枢纽收费门架,10239
3C3602,陈庄虚-利津虚收费门架,12960
3C730C,王台-王台虚收费门架,1
3C7816,营海-营海虚收费门架,1
3C4808,阳信-阳信虚收费门架,1
3D4919,庆云虚-庆云收费门架,1
3C491A,庆云-庆云虚收费门架,1
3D491B,乐陵虚-乐陵收费门架,1
3C491C,乐陵-乐陵虚收费门架,1
3C6E18,平阴孔村-平阴孔村虚收费门架,1
3D7819,黄岛东虚-黄岛东收费门架,1
3C781A,黄岛东-黄岛东虚收费门架,1
3C7918,李海务-李海务虚收费门架,1
3D7919,朱老庄虚-朱老庄收费门架,1
3C791A,朱老庄-朱老庄虚收费门架,1
3C7A12,菏泽新北-菏泽新北虚收费门架,1
3D7A13,菏泽新东虚-菏泽新东收费门架,1
3C271D,沙河-沙河虚收费门架,1
3D2904,烟台西港虚-烟台西港收费门架,1
3D1F12,济宁虚-济宁收费门架,1
3D7917,李海务虚-李海务收费门架,1
3C4905,宁津虚-德州东虚收费门架,33029
3C5414,济阳西虚-济乐济东立交收费门架,3110
3C4001,黄岛枢纽-徐村枢纽收费门架,6000
3C0517,德州虚-德州南虚收费门架,5180
3C0801,泉林虚-泗水虚收费门架,15400
3C310B,淄博西虚-淄博新区虚收费门架,6877
3C0A09,宁阳东虚-京台泰曲界收费门架,12857
3D0A0A,京台泰曲界-宁阳东虚收费门架,12857
3C6C05,马连庄虚-高格庄枢纽收费门架,9376
3D3903,莱泰泰安虚-范镇虚收费门架,24377
3D730D,铁山虚-铁山收费门架,1
3C730E,铁山-铁山虚收费门架,1
3D2217,岚山虚-岚山收费门架,1
3C2218,岚山-岚山虚收费门架,1
3D0D17,东客站虚-小许家枢纽收费门架,5450
3C4C07,峄城东虚-峨山枢纽收费门架,2801
3D260E,烟台机场虚-八角枢纽收费门架,8500
3D1802,临沂虚-临沂北虚收费门架,15000
3C6120,济宁经开区-济宁经开区虚收费门架,1
3C152A,埠村-埠村虚收费门架,1
3D101D,潍坊虚-潍坊收费门架,1
3D4612,山亭南虚-山亭南收费门架,1
3D4E05,双岛虚-双岛收费门架,1
3C4E06,双岛-双岛虚收费门架,1
3D4E07,北海虚-北海收费门架,1
3C4E08,北海-北海虚收费门架,1
3D4E09,酒馆虚-酒馆收费门架,1
3D7915,东阿虚-东阿收费门架,1
3D1529,埠村虚-埠村收费门架,1
3C4E0A,酒馆-酒馆虚收费门架,1
3C1F13,济宁-济宁虚收费门架,1
3D1F14,济宁北虚-济宁北收费门架,1
3C1F15,济宁北-济宁北虚收费门架,1
3D1F16,济宁西虚-济宁西收费门架,1
3D2E11,东营北虚-东营北收费门架,1
3C2E12,东营北-东营北虚收费门架,1
3D2E13,东营虚-东营收费门架,1
3D171E,泰安东虚-泰安东收费门架,1
3C171F,泰安东-泰安东虚收费门架,1
3D1720,化马湾虚-化马湾收费门架,1
3C6B01,十八里铺立交-张寨北虚收费门架,13757
3C7C04,单县北虚-单县南虚收费门架,12443
3C7C05,单县南虚-龙王庙虚收费门架,16820
3C2F02,何官虚-于家庄枢纽收费门架,3700
3C1F05,济宁西虚-嘉祥虚收费门架,7650
3C4101,店集虚-青龙威青立交收费门架,12216
3C6402,利津北虚-滨州东虚收费门架,20090
3E0501,京台鲁冀-德州北枢纽收费门架,2370
3E540B,京沪鲁冀-乐陵北虚收费门架,3500
3D6121,济宁机场虚-济宁机场收费门架,1
3C6122,济宁机场-济宁机场虚收费门架,1
3D6123,济宁南虚-济宁南收费门架,1
3D1525,彩石虚-彩石收费门架,1
3C1526,彩石-彩石虚收费门架,1
3D1527,曹范虚-曹范收费门架,1
3D201C,东明虚-东明收费门架,1
3C201D,东明-东明虚收费门架,1
3C1E11,平邑东-平邑东虚收费门架,1
3C7310,泊里-泊里虚收费门架,1
3D2411,臧家庄虚-臧家庄收费门架,1
3C2412,臧家庄-臧家庄虚收费门架,1
3D2413,栖霞北虚-栖霞北收费门架,1
3C2414,栖霞北-栖霞北虚收费门架,1
3D2415,栖霞虚-栖霞收费门架,1
3C2416,栖霞-栖霞虚收费门架,1
3D2417,栖霞南虚-栖霞南收费门架,1
3C1721,化马湾-化马湾虚收费门架,1
3D1722,新泰西虚-新泰西收费门架,1
3C1723,新泰西-新泰西虚收费门架,1
3D1724,新泰南虚-新泰南收费门架,1
3C1725,新泰南-新泰南虚收费门架,1
3D1A1D,茌平虚-茌平收费门架,1
3C1726,泰安南-泰安南虚收费门架,1
3D5419,济阳北虚-济阳北收费门架,1
3C541A,济阳北-济阳北虚收费门架,1
3C3901,莱泰杨庄虚-范镇虚收费门架,4352
3C0D01,机场虚-机场枢纽收费门架,5550
3C301B,滨州东虚-滨城北虚收费门架,8120
3C1511,曹范虚-埠村虚收费门架,7570
3C4104,灵山虚-长直虚收费门架,7320
3D5008,马站枢纽-沂山虚收费门架,24220
3C251E,烟海威青枢纽-海阳东收费门架,1376
3D3108,高青北虚-滨州南虚收费门架,2
3C3B13,平阴南虚-东平虚收费门架,19790
3C4F09,养马岛-养马岛虚收费门架,1
3D5011,青州北虚-青州北收费门架,1
3C5012,青州北-青州北虚收费门架,1
3D5013,青州虚-青州收费门架,1
3C5014,青州-青州虚收费门架,1
3D5015,青州南虚-青州南收费门架,1
3C5016,青州南-青州南虚收费门架,1
3D5017,临朐虚-临朐收费门架,1
3C581D,莱西东-莱西东虚收费门架,1
3C7E05,彭家枢纽-博兴虚收费门架,11415
3D171D,泰安南虚-泰安南收费门架,1
3D7817,红石崖虚-红石崖收费门架,1
3C7818,红石崖-红石崖虚收费门架,1
3C5315,汶上西-汶上西虚收费门架,1
3D5316,汶上南虚-汶上南收费门架,1
3C5317,汶上南-汶上南虚收费门架,1
3D5417,济阳西虚-济阳西收费门架,1
3C5418,济阳西-济阳西虚收费门架,1
3C2418,栖霞南-栖霞南虚收费门架,1
3D7A11,菏泽新北虚-菏泽新北收费门架,1
3C6302,惠民西-惠民西虚收费门架,1
3D6303,惠民虚-惠民收费门架,1
3D4713,海湾大桥北虚-海湾大桥北收费门架,1
3C4714,海湾大桥北-海湾大桥北虚收费门架,1
3D4805,无棣东虚-无棣东收费门架,1
3C4806,无棣东-无棣东虚收费门架,1
3D4807,阳信虚-阳信收费门架,1
3C7A14,菏泽新东-菏泽新东虚收费门架,1
3C6F03,和庄-和庄虚收费门架,1
3C3B13,平阴南虚-东平虚收费门架,19790
3D2009,菏东枢纽立交-菏泽西虚收费门架,24023
3D200B,菏泽虚-菏泽东虚收费门架,5080
3C0E01,临淄东虚-临淄虚收费门架,8920
3C5F01,德商青银立交-夏津西虚收费门架,5027
3C2505,东厅虚-大杨家枢纽收费门架,7030
3C0D03,小许家枢纽-郭店虚收费门架,5900
3D251D,海阳东-烟海威青枢纽收费门架,1376
3D0108,明村枢纽-明村虚收费门架,8640
3C3B14,孔村枢纽-平阴南虚收费门架,8340
3C3A01,莱芜东虚-莱芜南虚收费门架,7761
3C090F,峄城-峄城虚收费门架,1
3D0910,峄城虚-峄城收费门架,1
3D200A,菏泽西虚-菏泽虚收费门架,9760
3C7522,城阳南-城阳南虚收费门架,1
3D7523,城阳北虚-城阳北收费门架,1
3C7524,城阳北-城阳北虚收费门架,1
3D7609,即墨西虚-即墨西收费门架,1
3D1803,临沂北虚-竹园枢纽收费门架,7400
3D1804,竹园枢纽-青驼虚收费门架,7600
3D5601,商河虚-商河收费门架,1
3D4F0A,养马岛虚-养马岛收费门架,1
3D1A23,聊城虚-聊城收费门架,1
3C1A24,聊城-聊城虚收费门架,1
3D1522,雪野虚-雪野收费门架,1
3D491D,宁津虚-宁津收费门架,1
3C491E,宁津-宁津虚收费门架,1
3D491F,德州东虚-德州东收费门架,1
3C4920,德州东-德州东虚收费门架,1
3D5111,沂水南虚-沂水南收费门架,1
3D6F04,苗山虚-苗山收费门架,1
3C6F05,苗山-苗山虚收费门架,1
3D3A0D,莱芜南虚-莱芜南收费门架,1
3C3A0E,莱芜南-莱芜南虚收费门架,1
3C3122,桓台-桓台虚收费门架,1
3D6F06,淄博新区虚-淄博新区收费门架,1
3D3D09,沂源东虚-沂源东收费门架,1
3C1F17,兖州-兖州虚收费门架,1
3C2E14,东营-东营虚收费门架,1
3C4205,辛安虚-行村虚收费门架,7780
3C0C10,菏泽南枢纽-曹县西虚收费门架,8750
3C6703,潍坊南虚-昌乐南虚收费门架,18028
3C6705,安丘南虚-安丘官庄虚收费门架,11474
3D2E09,东营虚-李庄虚收费门架,17000
3D2E0A,东营北虚-东营虚收费门架,10000
3D2E0C,垦利北虚-垦利虚收费门架,3701
3D170D,博莱枢纽-新泰东虚收费门架,18500
3C0105,门村枢纽-田庄虚收费门架,6300
3D1805,青驼虚-孟良崮虚收费门架,18300
3D1806,孟良崮虚-蒙阴虚收费门架,25300
3C310A,淄博西枢纽-淄博西虚收费门架,2110
3C310C,淄博新区虚-文昌湖虚收费门架,5867
3C1C04,济南南虚-市中虚收费门架,6050
3D5A16,莘县北虚-莘县北收费门架,1
3C5A17,莘县北-莘县北虚收费门架,1
3D5A18,莘县虚-莘县收费门架,1
3D2101,日照机场虚-日照机场收费门架,1
3C2102,日照机场-日照机场虚收费门架,1
3C5112,沂水南-沂水南虚收费门架,1
3D6E1E,平阴孔村虚-平阴孔村收费门架,1
3C152B,雪野-雪野虚收费门架,1
3D152C,莱芜北虚-莱芜北收费门架,1
3C152D,莱芜北-莱芜北虚收费门架,1
3D152E,莱芜高新虚-莱芜高新收费门架,1
3C152F,莱芜高新-莱芜高新虚收费门架,1
3D1E1C,平邑东虚-平邑东收费门架,1
3C700C,牛溪埠-牛溪埠虚收费门架,1
3D700D,院上虚-院上收费门架,1
3C700E,院上-院上虚收费门架,1
3D7107,仁兆虚-仁兆收费门架,1
3C7108,仁兆-仁兆虚收费门架,1
3D7109,南村虚-南村收费门架,1
3D771A,郭庄虚-郭庄收费门架,1
3C5018,临朐-临朐虚收费门架,1
3D5825,即墨东虚-即墨东收费门架,1
3C2013,王官屯枢纽-郓城南虚收费门架,2920
3C2014,郓城南虚-郓城虚收费门架,19820
3C7207,马店枢纽-沈海胶州虚收费门架,18310
3C5104,沂水南虚-沂南北虚收费门架,12620
3D5107,长深日东枢纽-沂南东虚收费门架,8820
3C2006,菏泽西虚-菏东枢纽立交收费门架,24023
3C1515,莱芜高新虚-莱芜枢纽收费门架,2810
3C0106,田庄虚-明村虚收费门架,10177
3C7901,黄河特大桥终点-东阿虚收费门架,7768
3D201E,菏泽东虚-菏泽东收费门架,1
3D241D,中桥虚-中桥收费门架,1
3C241E,中桥-中桥虚收费门架,1
3D730F,泊里虚-泊里收费门架,1
3C4907,德州北枢纽-德州北虚收费门架,3751
3C7602,普东南枢纽-普东虚收费门架,5080
3D581E,团旺虚-团旺收费门架,1
3C581F,团旺-团旺虚收费门架,1
3C1F1C,曲阜东-曲阜东虚收费门架,1
3F0C09,日兰鲁豫-曹县西虚收费门架,14770
3C4918,德州西-德州西虚收费门架,1
3D4A0D,高唐西虚-高唐西收费门架,1
3C4A0E,高唐西-高唐西虚收费门架,1
3D4A0F,金郝庄虚-金郝庄收费门架,1
3C4A10,金郝庄-金郝庄虚收费门架,1
3D4A11,临清虚-临清收费门架,1
3C4A12,临清-临清虚收费门架,1
3D7C1B,单县北虚-单县北收费门架,1
3D5823,龙泉虚-龙泉收费门架,1
3D5501,临邑虚-临邑收费门架,1
3D2419,莱阳虚-莱阳收费门架,1
3C241A,莱阳-莱阳虚收费门架,1
3D2521,莱山虚-莱山收费门架,1
3C2522,莱山-莱山虚收费门架,1
3C5826,华山东-华山东虚收费门架,1
3C5602,商河-商河虚收费门架,1
3D5702,乐陵南虚-乐陵南收费门架,1
3D0D15,章丘虚-邹平西虚收费门架,18800
3C0B1A,禹城南虚-高唐东虚收费门架,25370
3C0B1B,高唐东虚-高唐虚收费门架,13230
3E0C06,曹县西虚-日兰鲁豫收费门架,14770
3D3E07,马站枢纽-青兰杨庄虚收费门架,13500
3C301D,长深济东立交-滨州西虚收费门架,16910
3C0304,涌泉枢纽-坊子虚收费门架,20945
3D0308,石埠虚-明村枢纽收费门架,6340
3D5820,姜山虚-姜山收费门架,1
3C5821,姜山-姜山虚收费门架,1
3D5822,华山东虚-华山东收费门架,1
3D4915,德州北虚-德州北收费门架,1
3C4916,德州北-德州北虚收费门架,1
3D4917,德州西虚-德州西收费门架,1
3D5C1A,鄄城北虚-鄄城北收费门架,1
3D510F,沂水虚-沂水收费门架,1
3C5110,沂水-沂水虚收费门架,1
3C5824,龙泉-龙泉虚收费门架,1
3D7911,河店虚-河店收费门架,1
3C7912,河店-河店虚收费门架,1
3D7913,魏庄虚-魏庄收费门架,1
3C7914,魏庄-魏庄虚收费门架,1
3D7D07,税郭虚-税郭收费门架,1
3C6F01,博山北-博山北虚收费门架,1
3D6F02,和庄虚-和庄收费门架,1
3C5703,乐陵南-乐陵南虚收费门架,1
3D5704,乐陵西虚-乐陵西收费门架,1
3C5705,乐陵西-乐陵西虚收费门架,1
3D5706,乐陵北虚-乐陵北收费门架,1
3C1A20,茌平-茌平虚收费门架,1
3D1A21,聊城东虚-聊城东收费门架,1
3C3D0A,沂源东-沂源东虚收费门架,1
3D7415,灵珠山虚-灵珠山收费门架,1
3C7416,灵珠山-灵珠山虚收费门架,1
3C3C01,辛庄虚-莱芜枢纽收费门架,7760
3C7401,龙口港虚-龙港南立交收费门架,10916
3D7402,龙港南立交-龙口港虚收费门架,10916
3D6C07,马连庄虚-招远毕郭虚收费门架,16682
3D0E08,邹平西虚-邹平东虚收费门架,11800
3D0E0A,周村虚-淄博西枢纽收费门架,8035
3D4A0A,德商高邢立交-金郝庄虚收费门架,7500
3C3202,莱芜东虚-钢城虚收费门架,14730
3E6A02,东明北虚-菏宝鲁豫收费门架,17901
3C5502,临邑-临邑虚收费门架,1
3D2610,黄城虚-黄城收费门架,1
3C2611,黄城-黄城虚收费门架,1
3D2612,龙口虚-龙口收费门架,1
3C2613,龙口-龙口虚收费门架,1
3D2A01,龙口港虚-龙口港收费门架,1
3C2A02,龙口港-龙口港虚收费门架,1
3C5A19,莘县-莘县虚收费门架,1
3D5A1A,莘县南虚-莘县南收费门架,1
3C2526,牟平南-牟平南虚收费门架,1
3D5113,沂南北虚-沂南北收费门架,1
3C2715,招远-招远虚收费门架,1
3D2716,朱桥虚-朱桥收费门架,1
3C2717,朱桥-朱桥虚收费门架,1
3D2718,莱州东虚-莱州东收费门架,1
3C2719,莱州东-莱州东虚收费门架,1
3D271A,莱州虚-莱州收费门架,1
3C2212,大场-大场虚收费门架,1
3D7417,灵山湾虚-灵山湾收费门架,1
3C7418,灵山湾-灵山湾虚收费门架,1
3D751D,李村虚-李村收费门架,1
3C751E,李村-李村虚收费门架,1
3C2902,八角-八角虚收费门架,1
3D2533,福山虚-福山收费门架,1
3C1D14,西湖-西湖虚收费门架,1
3D1D15,莒县东虚-莒县东收费门架,1
3D1811,临沂虚-临沂收费门架,1
3C1912,京沪临北沂界-临沂南虚收费门架,12400
3E6A02,东明北虚-菏宝鲁豫收费门架,17901
3C2007,菏东枢纽立交-东明虚收费门架,4006
3D070C,崮山虚-崮山收费门架,1
3C070D,万德-万德虚收费门架,1
3D070E,万德虚-万德收费门架,1
3C0609,京台德禹界-禹城虚收费门架,13530
3C060E,禹城虚-齐河北枢纽收费门架,15290
3D6715,诸城石桥子虚-安丘官庄虚收费门架,12972
3D6E12,泰肥虚-泰山枢纽收费门架,1381
3E0501,京台鲁冀-德州北枢纽收费门架,2370
3D6806,蓬莱枢纽-蓬莱虚收费门架,17080
3C5A1B,莘县南-莘县南虚收费门架,1
3D5A1C,莘县古城虚-莘县古城收费门架,1
3C5E0C,荣成西-荣成西虚收费门架,1
3D5E0D,文登南虚-文登南收费门架,1
3C5E0E,文登南-文登南虚收费门架,1
3C5114,沂南北-沂南北虚收费门架,1
